i,time,level,isHigh,tf,mid,atr15,atr1
14866,2025-07-31 00:00:00,117976.72,True,H4,117938.74,187.07714285714403,731.5314285714287
14880,2025-07-31 03:30:00,118524.01,True,H1,118505.42,213.87857142857268,687.6807142857142
14883,2025-07-31 04:15:00,118381.28,False,H1,118415.81,182.83357142857443,620.981428571429
14886,2025-07-31 05:00:00,118367.26,False,H1,118394.64,171.5600000000008,565.672857142857
14890,2025-07-31 06:00:00,118345.71,False,H1,118316.54,133.31500000000025,571.3228571428564
14892,2025-07-31 06:30:00,118585.98,True,H1,118598.2,136.81357142857138,571.3228571428564
14894,2025-07-31 07:00:00,118783.88,True,H1,118780.31,146.87928571428554,573.5735714285693
14896,2025-07-31 07:30:00,118657.82,True,H4,118681.67,157.6485714285705,573.5735714285693
14898,2025-07-31 08:00:00,118629.32,False,H1,118657.24,149.14642857142775,477.60071428571246
14901,2025-07-31 08:45:00,118629.32,False,H1,118614.26,155.22500000000062,477.60071428571246
14907,2025-07-31 10:15:00,118490.14,False,H1,118499.87,147.73785714285728,377.48571428571347
14911,2025-07-31 11:15:00,118441.87,False,H1,118452.02,135.81571428571417,369.0642857142853
14918,2025-07-31 13:00:00,118296.12,False,H4,118294.45,184.63428571428813,406.3107142857147
14928,2025-07-31 15:30:00,118296.12,False,H4,118300.08,362.5457142857153,405.53142857142876
14930,2025-07-31 16:00:00,118365.69,True,H1,118363.45,361.69571428571464,414.91928571428537
14940,2025-07-31 18:30:00,117821.74,False,H4,117808.54,363.22428571428463,490.1128571428552
14947,2025-07-31 20:15:00,116760.24,False,H4,116786.95,413.8321428571414,546.1478571428567
14970,2025-08-01 02:00:00,115723.06,True,H1,115704.14,549.2957142857132,827.1292857142814
14975,2025-08-01 03:15:00,116155.7,True,H1,116157.35,510.5842857142842,796.8407142857104
14980,2025-08-01 04:30:00,115732.45,False,H1,115701.31,328.2971428571421,774.5264285714251
14994,2025-08-01 08:00:00,114663.88,False,H4,114706.55,330.4671428571434,786.3807142857123
14997,2025-08-01 08:45:00,114663.88,False,H4,114623.93,352.69642857142856,786.3807142857123
15025,2025-08-01 15:45:00,115400.65,True,H4,115415.81,617.075714285712,888.200714285712
15026,2025-08-01 16:00:00,115724.31,True,H1,115693.38,593.5157142857123,893.0742857142842
15038,2025-08-01 19:00:00,113641.94,False,H1,113639.35,471.03142857142876,957.6192857142845
15045,2025-08-01 20:45:00,113888.31,True,H1,113918.33,475.5935714285692,974.7621428571417
15047,2025-08-01 21:15:00,113965.34,True,H1,113972.06,447.84499999999804,952.4242857142859
15059,2025-08-02 00:15:00,113533.22,True,H1,113528.3,374.9635714285708,972.7578571428561
15062,2025-08-02 01:00:00,113806.68,True,H1,113759.81,372.44071428571107,954.9328571428549
15079,2025-08-02 05:15:00,114072.23,True,H1,114059.24,149.44928571428318,622.9178571428555
15082,2025-08-02 06:00:00,113852.56,False,H1,113836.44,139.4307142857142,598.8999999999984
15087,2025-08-02 07:15:00,113940.64,True,H4,113921.0,175.32000000000178,578.4257142857116
15097,2025-08-02 09:45:00,113678.93,False,H1,113678.94,174.23714285714337,514.0921428571403
15100,2025-08-02 10:30:00,113441.44,False,H4,113435.25,168.0421428571426,474.4692857142831
15101,2025-08-02 10:45:00,113558.1,False,H1,113544.91,163.0978571428568,474.4692857142831
15129,2025-08-02 17:45:00,112718.62,False,H1,112737.1,278.89428571428704,455.32214285714355
15134,2025-08-02 19:00:00,112030.42,False,H1,112053.89,342.731428571431,557.2728571428587
15153,2025-08-02 23:45:00,112557.3,False,H1,112567.49,301.3714285714294,602.5128571428597
15157,2025-08-03 00:45:00,112904.82,True,H1,112943.9,360.0042857142866,657.7878571428591
15158,2025-08-03 01:00:00,112998.12,True,H1,113014.29,360.1885714285724,656.4807142857161
15167,2025-08-03 03:15:00,113573.74,True,H1,113548.26,286.15928571428543,667.8871428571438
15170,2025-08-03 04:00:00,113456.99,False,H1,113442.34,218.58999999999963,644.6107142857155
15177,2025-08-03 05:45:00,113657.3,True,H1,113658.93,160.50142857142887,620.5257142857164
15212,2025-08-03 14:30:00,113880.39,False,H1,113878.26,217.82714285713988,330.01642857142934
15226,2025-08-03 18:00:00,114193.79,True,H4,114207.96,157.8221428571425,308.8142857142874
15234,2025-08-03 20:00:00,114354.19,False,H1,114351.78,217.92857142857142,336.7571428571443
15239,2025-08-03 21:15:00,114564.57,True,H1,114571.24,206.2514285714299,335.6335714285721
15250,2025-08-04 00:00:00,114249.72,False,H1,114242.56,181.83571428571304,416.9350000000008
15270,2025-08-04 05:00:00,114408.62,False,H1,114402.79,195.3664285714289,404.77428571428754
15273,2025-08-04 05:45:00,114408.62,False,H1,114424.99,170.85142857142844,404.77428571428754
15277,2025-08-04 06:45:00,114499.05,True,H1,114486.37,175.36714285714282,411.5771428571451
15279,2025-08-04 07:15:00,114556.27,True,H1,114578.5,171.24357142857167,422.8407142857167
15292,2025-08-04 10:30:00,114375.2,False,H1,114396.66,194.3321428571414,415.29714285714516
15303,2025-08-04 13:15:00,114260.24,False,H4,114252.16,168.67285714285703,435.4821428571439
15304,2025-08-04 13:30:00,114857.09,True,H4,114837.41,206.18499999999975,435.4821428571439
15311,2025-08-04 15:15:00,114857.09,True,H4,114857.98,338.84357142857124,442.73714285714334
15314,2025-08-04 16:00:00,115128.49,True,H1,115116.58,386.23571428571347,451.6900000000002
15316,2025-08-04 16:30:00,115128.49,True,H1,115138.2,401.28142857142876,451.6900000000002
15327,2025-08-04 19:15:00,114950.97,False,H1,114972.15,293.0085714285732,492.13642857142884
15342,2025-08-04 23:00:00,115423.31,True,H1,115413.57,220.86357142857221,483.88714285714167
15345,2025-08-04 23:45:00,115146.9,False,H1,115126.41,206.4699999999991,483.88714285714167
15346,2025-08-05 00:00:00,115110.02,False,H1,115081.25,193.87499999999895,484.49928571428507
15355,2025-08-05 02:15:00,114640.52,False,H4,114662.69,179.40714285714057,487.16499999999985
15363,2025-08-05 04:15:00,114253.9,False,H4,114257.0,201.55214285714152,423.88642857142884
15366,2025-08-05 05:00:00,114439.7,True,H1,114446.48,192.29142857142662,405.72928571428514
15369,2025-08-05 05:45:00,114439.7,True,H1,114415.81,189.3178571428559,405.72928571428514
15371,2025-08-05 06:15:00,114497.09,True,H1,114478.09,185.7714285714267,391.375
15396,2025-08-05 12:30:00,113911.61,False,H4,113886.42,311.923571428573,492.1242857142861
15415,2025-08-05 17:15:00,113346.94,True,H1,113365.42,445.4178571428565,673.3400000000007
15421,2025-08-05 18:45:00,113660.55,True,H1,113621.89,313.82500000000124,684.7842857142875
15425,2025-08-05 19:45:00,113654.35,True,H1,113613.12,279.5642857142874,694.7828571428597
15443,2025-08-06 00:15:00,113920.49,False,H1,113932.9,194.6992857142863,658.4650000000007
15448,2025-08-06 01:30:00,113714.83,False,H1,113753.12,185.4214285714292,667.5828571428584
15455,2025-08-06 03:15:00,113467.56,False,H1,113437.02,219.72571428571453,555.1228571428583
15458,2025-08-06 04:00:00,113382.54,False,H4,113386.02,214.68499999999975,444.0321428571427
15465,2025-08-06 05:45:00,114162.65,True,H4,114180.35,234.98214285714286,478.6264285714278
15489,2025-08-06 11:45:00,114276.47,True,H1,114301.55,220.90142857142823,450.38214285714224
15513,2025-08-06 17:45:00,115644.79,True,H4,115616.24,356.69642857142856,603.4285714285704
15520,2025-08-06 19:30:00,115411.31,False,H1,115385.43,219.903571428571,569.5721428571445
15528,2025-08-06 21:30:00,115038.74,False,H4,115025.55,190.9057142857138,579.7128571428578
15538,2025-08-07 00:00:00,115081.01,False,H1,115063.91,146.04571428571322,517.3621428571433
15544,2025-08-07 01:30:00,115135.64,True,H1,115129.71,129.49571428571548,530.4000000000015
15545,2025-08-07 01:45:00,114885.82,False,H4,114863.83,150.7607142857149,530.4000000000015
15548,2025-08-07 02:30:00,114679.47,False,H1,114673.68,164.82857142857287,525.9600000000012
15564,2025-08-07 06:30:00,114661.54,True,H1,114670.64,135.61785714285776,366.8421428571445
15566,2025-08-07 07:00:00,114889.94,True,H1,114882.53,147.34142857143055,348.125714285716
15569,2025-08-07 07:45:00,114889.94,True,H1,114894.54,146.30428571428743,348.125714285716
15582,2025-08-07 11:00:00,116514.89,True,H1,116528.54,244.15999999999934,413.3150000000013
15589,2025-08-07 12:45:00,116402.45,False,H1,116400.61,314.99357142857065,442.72000000000116
15592,2025-08-07 13:30:00,116655.01,True,H1,116642.79,323.39571428571486,472.1335714285721
15601,2025-08-07 15:45:00,116718.58,True,H1,116732.19,314.57285714285746,493.519285714286
15605,2025-08-07 16:45:00,116247.03,False,H1,116279.27,363.1592857142844,540.855714285714
15613,2025-08-07 18:45:00,116611.46,True,H1,116584.9,330.71000000000123,560.46142857143
15624,2025-08-07 21:30:00,117197.56,False,H1,117191.72,256.43214285714305,629.1192857142856
15629,2025-08-07 22:45:00,117629.2,True,H4,117629.32,267.09428571428623,639.9885714285712
15637,2025-08-08 00:45:00,117352.89,False,H1,117349.58,278.8692857142877,600.1464285714277
15643,2025-08-08 02:15:00,116786.09,False,H1,116776.66,262.7450000000005,582.1971428571414
15647,2025-08-08 03:15:00,116931.04,True,H1,116918.38,277.60071428571456,563.4921428571417
15654,2025-08-08 05:00:00,116666.87,False,H4,116641.05,153.52285714285765,519.0192857142849
15661,2025-08-08 06:45:00,116742.42,True,H1,116738.51,138.96428571428467,464.5642857142853
15662,2025-08-08 07:00:00,116666.87,False,H4,116668.7,138.39214285714115,462.6064285714279
15675,2025-08-08 10:15:00,116511.63,False,H1,116531.57,181.394285714286,407.8849999999989
15679,2025-08-08 11:15:00,116767.29,True,H1,116788.87,183.7892857142849,411.92785714285645
15692,2025-08-08 14:30:00,116511.53,False,H1,116532.29,244.70642857142957,429.259285714285
15694,2025-08-08 15:00:00,116321.91,False,H4,116323.05,273.46571428571355,435.327142857143
15703,2025-08-08 17:15:00,116360.44,True,H1,116342.19,321.1121428571423,463.8885714285726
15716,2025-08-08 20:30:00,116733.89,True,H1,116756.41,226.6328571428551,515.7371428571444
15721,2025-08-08 21:45:00,116937.38,True,H4,116936.03,188.29928571428485,502.3778571428588
15732,2025-08-09 00:30:00,116651.57,False,H1,116626.48,115.66142857143028,467.4735714285728
15735,2025-08-09 01:15:00,116545.27,False,H1,116543.28,109.54142857142766,447.54357142857253
15737,2025-08-09 01:45:00,116545.27,False,H1,116551.23,103.05214285714153,447.54357142857253
15747,2025-08-09 04:15:00,116470.39,True,H1,116461.36,116.21428571428363,363.5985714285728
15789,2025-08-09 15:00:00,116980.7,True,H1,116961.31,175.7728571428566,369.53857142857095
15803,2025-08-09 18:30:00,116572.35,False,H1,116572.36,147.89000000000047,369.64142857142724
15805,2025-08-09 19:00:00,116653.78,False,H4,116637.72,122.7442857142856,343.8099999999977
15808,2025-08-09 19:45:00,116525.42,False,H1,116535.83,119.5328571428576,343.8099999999977
15810,2025-08-09 20:15:00,116717.04,True,H1,116714.1,126.34071428571458,360.7135714285697
15811,2025-08-09 20:30:00,116920.26,True,H4,116908.15,136.79357142857148,360.7135714285697
15816,2025-08-09 21:45:00,116484.35,False,H4,116500.53,168.64928571428754,369.8192857142848
15821,2025-08-09 23:00:00,116484.35,False,H4,116469.76,176.90214285714424,333.682142857142
15834,2025-08-10 02:15:00,116757.07,True,H1,116772.18,114.55571428571628,339.20214285714195
15835,2025-08-10 02:30:00,117019.84,True,H4,117028.63,133.3807142857165,339.20214285714195
15850,2025-08-10 06:15:00,117857.96,False,H1,117845.98,370.71928571428623,441.9650000000017
15853,2025-08-10 07:00:00,118171.82,True,H1,118147.23,272.77571428571434,484.6514285714314
15869,2025-08-10 11:00:00,118002.58,False,H1,118014.36,229.97500000000062,533.3528571428594
15870,2025-08-10 11:15:00,118305.02,True,H1,118284.43,225.5607142857147,533.3528571428594
15873,2025-08-10 12:00:00,118514.17,True,H4,118511.04,233.51428571428656,555.2350000000016
15876,2025-08-10 12:45:00,118514.17,True,H4,118526.76,241.5835714285713,555.2350000000016
15885,2025-08-10 15:00:00,118894.89,True,H1,118889.35,270.1542857142849,608.202857142858
15898,2025-08-10 18:15:00,118461.93,False,H1,118459.15,187.77785714285815,489.00214285714173
15901,2025-08-10 19:00:00,118643.98,True,H1,118659.6,155.18714285714356,461.595714285713
15915,2025-08-10 22:30:00,118972.01,True,H4,118983.07,291.8385714285708,446.2085714285703
15917,2025-08-10 23:00:00,118972.01,True,H4,118986.7,302.4871428571423,456.3985714285695
15925,2025-08-11 01:00:00,119098.87,False,H1,119107.23,258.78928571428384,505.412857142856
15950,2025-08-11 07:15:00,121928.31,False,H1,121901.19,291.2242857142815,678.0699999999987
15957,2025-08-11 09:00:00,121438.3,False,H4,121456.33,264.2371428571402,732.8799999999994
15959,2025-08-11 09:30:00,121438.3,False,H4,121403.27,273.9771428571413,732.8799999999994
15965,2025-08-11 11:00:00,120922.18,False,H1,120903.62,296.0042857142866,745.3192857142858
15973,2025-08-11 13:00:00,119479.58,False,H1,119507.47,390.02357142857153,825.307857142858
15980,2025-08-11 14:45:00,120204.95,False,H4,120184.87,474.3928571428561,852.5707142857157
15986,2025-08-11 16:15:00,120607.18,True,H4,120571.29,442.2000000000002,741.6464285714288
15989,2025-08-11 17:00:00,119900.27,False,H1,119895.5,428.577142857143,746.1257142857139
16005,2025-08-11 21:00:00,119108.15,True,H1,119076.98,336.5414285714297,823.8264285714301
16010,2025-08-11 22:15:00,118542.08,False,H4,118551.75,387.90499999999986,827.6364285714299
16022,2025-08-12 01:15:00,119102.42,True,H1,119122.74,284.43428571428376,756.6957142857146
16027,2025-08-12 02:30:00,119225.93,True,H4,119232.59,235.8921428571422,708.6707142857152
16031,2025-08-12 03:30:00,118902.19,False,H1,118916.85,238.36285714285623,668.3807142857144
16038,2025-08-12 05:15:00,118620.29,False,H4,118637.35,224.45071428571308,641.9142857142859
16040,2025-08-12 05:45:00,118825.4,False,H1,118813.62,230.42642857142866,641.9142857142859
16047,2025-08-12 07:30:00,119048.82,True,H1,119049.21,235.7264285714295,582.1650000000009
16050,2025-08-12 08:15:00,118865.82,False,H1,118858.43,231.8328571428574,558.2221428571429
16056,2025-08-12 09:45:00,118416.93,False,H4,118409.42,207.6285714285706,506.44714285714355
16060,2025-08-12 10:45:00,118416.93,False,H4,118430.81,245.84428571428413,501.6664285714297
16067,2025-08-12 12:30:00,119091.73,True,H4,119117.73,306.86214285714334,484.77928571428805
16069,2025-08-12 13:00:00,119091.73,True,H4,119069.03,338.07071428571675,539.9214285714303
16075,2025-08-12 14:30:00,119091.73,True,H4,119107.82,424.82642857143117,553.7421428571439
16077,2025-08-12 15:00:00,119457.83,True,H1,119431.01,439.2871428571442,576.5621428571446
16100,2025-08-12 20:45:00,120204.7,True,H4,120171.7,319.6207142857124,674.567857142857
16105,2025-08-12 22:00:00,119754.37,False,H1,119735.08,290.2007142857131,693.788571428571
16109,2025-08-12 23:00:00,120079.04,True,H1,120081.39,269.2035714285708,684.8249999999991
16111,2025-08-12 23:30:00,120204.7,True,H4,120208.92,261.01785714285506,684.8249999999991
16112,2025-08-12 23:45:00,120079.04,True,H1,120118.39,255.16214285714003,684.8249999999991
16115,2025-08-13 00:30:00,119873.03,False,H1,119886.29,220.06428571428634,694.2899999999998
16118,2025-08-13 01:15:00,119482.25,False,H4,119475.76,249.0664285714291,688.1857142857136
16128,2025-08-13 03:45:00,119482.25,False,H4,119461.58,272.39571428571486,607.2492857142851
16136,2025-08-13 05:45:00,119053.72,False,H4,119057.64,287.30928571428586,602.7642857142845
16142,2025-08-13 07:15:00,119434.97,True,H1,119404.06,263.3192857142868,563.9635714285707
16146,2025-08-13 08:15:00,119832.08,True,H4,119806.21,267.9164285714277,546.8985714285706
16150,2025-08-13 09:15:00,119832.08,True,H4,119859.47,248.7171428571424,525.0357142857132
16169,2025-08-13 14:00:00,122082.54,True,H1,122070.25,408.5407142857127,663.4714285714269
16179,2025-08-13 16:30:00,121361.37,True,H1,121338.15,652.2485714285722,720.4864285714264
16189,2025-08-13 19:00:00,121984.17,True,H1,121956.49,372.9064285714277,774.1699999999983
16199,2025-08-13 21:30:00,122488.85,False,H1,122528.84,377.72000000000014,806.2678571428551
16211,2025-08-14 00:30:00,123749.62,True,H4,123769.38,475.07214285714144,927.3049999999982
16217,2025-08-14 02:00:00,123371.92,False,H1,123424.35,442.7628571428556,945.9085714285694
16220,2025-08-14 02:45:00,123749.62,True,H4,123700.97,391.83642857142485,945.9085714285694
16249,2025-08-14 10:00:00,121547.64,False,H1,121544.45,277.81142857143067,743.8599999999985
16255,2025-08-14 11:30:00,120794.03,False,H1,120823.76,296.192857142859,716.0414285714266
16257,2025-08-14 12:00:00,121079.04,True,H1,121032.93,278.16928571428747,900.624285714283
16276,2025-08-14 16:45:00,117898.63,False,H1,117910.49,594.3535714285712,1026.9057142857116
16284,2025-08-14 18:45:00,118172.7,True,H1,118143.01,461.6514285714272,1077.8878571428545
16287,2025-08-14 19:30:00,118279.67,True,H1,118237.63,412.4264285714276,1046.3078571428548
16291,2025-08-14 20:30:00,117958.62,False,H1,118003.48,391.48357142857174,1017.0478571428549
16293,2025-08-14 21:00:00,118206.76,True,H1,118194.92,360.3835714285711,1044.0471428571411
16294,2025-08-14 21:15:00,117768.04,False,H1,117711.55,371.76071428571385,1044.0471428571411
16298,2025-08-14 22:15:00,118275.91,True,H1,118291.78,383.15357142857,1061.1178571428547
16301,2025-08-14 23:00:00,118429.23,True,H1,118455.48,370.4435714285698,1052.6014285714252
16302,2025-08-14 23:15:00,118600.72,True,H4,118587.97,334.84285714285426,1052.6014285714252
16304,2025-08-14 23:45:00,118429.23,True,H1,118371.06,317.89214285713905,1052.6014285714252
16305,2025-08-15 00:00:00,118609.68,True,H4,118554.21,317.04571428571006,1010.382857142854
16306,2025-08-15 00:15:00,118299.3,False,H1,118313.36,320.1064285714248,1010.382857142854
16313,2025-08-15 02:00:00,118836.81,True,H1,118798.6,264.4642857142826,798.8335714285682
16317,2025-08-15 03:00:00,119000.54,True,H1,118965.23,283.60071428571246,724.4514285714259
